time(ms), time(min), bat 1 current, bat 1 voltage, bat 2 current, bat 2 voltage, bat 1 soc, bat 2 soc, bat 1 soh, bat 2 soh, bat 1 min cell temp, bat 2 min cell temp, bat 1 max cell temp, bat 2 max cell temp, bat 1 avg cell temp, bat 2 avg cell temp, bat 1 cell 1 temp, bat 1 cell 2 temp, bat 1 cell 3 temp, bat 1 cell 4 temp, bat 1 cell 5 temp, bat 1 cell 6 temp, bat 1 cell 7 temp, bat 1 cell 8 temp, bat 1 cell 9 temp, bat 1 cell 10 temp, bat 1 cell 11 temp, bat 1 cell 12 temp, bat 1 cell 13 temp, bat 1 cell 14 temp, bat 1 cell 15 temp, bat 1 cell 16 temp, bat 2 cell 1 temp, bat 2 cell 2 temp, bat 2 cell 3 temp, bat 2 cell 4 temp, bat 2 cell 5 temp, bat 2 cell 6 temp, bat 2 cell 7 temp, bat 2 cell 8 temp, bat 2 cell 9 temp, bat 2 cell 10 temp, bat 2 cell 11 temp, bat 2 cell 12 temp, bat 2 cell 13 temp, bat 2 cell 14 temp, bat 2 cell 15 temp, bat 2 cell 16 temp, bat 1 min cell volt, bat 2 min cell volt, bat 1 max cell volt, bat 2 max cell volt, inverter operating time, requested torque, motor rpm, motor power, motor temp, IAS, stall_pressure_diff_raw, stall_warn_active, stall_calibrated_value, inverter temp, bat 1 cooling temp, inverter cooling temp 1, inverter cooling temp 2, remaining flight time, PRESSURE_ALT, LAT, LNG, GROUND_SPEED, ACC_LONG, ACC_LAT, ACC_NORM, PITCH, ROLL, TIMESTAMP, HEADING, STALL_DIFF_PRESSURE, QNG, OAT, ISO leakage current, ias_derivative, pitch_derivative, roll_derivative, alt_derivative
333876.304, 5.564600866666667, 66.2, 369.2, 65.7, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3839.3, 3850.2, 3864.7, 3868.5, 5647, 814, 2172, 48, 64.61553955078125, 0.0, -0.21041137695311818, 0, 0, 47.407936096191406, 29, 42, 48, 21, 318.95654296875, 43.45656, 80.38789, 0.0, -0.16788433492183685, -0.03506831079721451, 1.0013350896028446, 1.540526032447815, -0.407568683847785, 192508, 0.0632177215302363, -0.15085157752037048, 1011.3400268554688, 24.0, 1, 0.0, -1.4865217518714335e-06, -8.25845417706352e-07, 0.0037390640187142518
333976.305, 5.5662676, 67.5, 369.3, 65.7, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3841.0, 3850.9, 3866.1, 3865.9, 5647, 814, 2174, 48, 64.35222625732422, 0.0, -0.21041137695311818, 0, 0, 47.41294479370117, 29, 42, 48, 21, 318.7584228515625, 43.45656, 80.38789, 0.0, -0.21697571873664856, -0.1052362322807312, 1.005521437929797, 1.5912008117884398, -0.4561793440952897, 192508, 0.03697926382301375, -0.16230303049087524, 1011.3400268554688, 24.0, 1, 0.0, -1.4865189381323506e-06, -8.258438545179727e-07, 0.003934138173005612
334077.058, 5.567950966666667, 67.5, 369.3, 65.7, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3841.0, 3850.9, 3866.1, 3865.9, 5647, 814, 2173, 49, 64.44647216796875, 0.0, -0.23566074218750543, 0, 0, 47.42784881591797, 29, 42, 48, 21, 318.6022644042969, 43.45656, 80.38789, 0.0, -0.2832705080509186, -0.2062406688928604, 1.0005090579344955, 1.6599179338663816, -0.4557779124006629, 192508, 0.19611059711314738, -0.16230303049087524, 1011.3400268554688, 24.0, 1, 0.0, -1.6516879545624878e-06, -8.258439772812439e-07, 0.0030237595411365384
334177.137, 5.5696176, 67.1, 369.2, 65.7, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3839.6, 3850.9, 3862.5, 3865.9, 5647, 814, 2166, 49, 64.55404663085938, 0.0, -0.23566074218750543, 0, 0, 47.43356704711914, 29, 42, 48, 21, 318.5436706542969, 43.45656, 80.38789, 0.0, -0.34459051489830017, -0.09763867408037186, 1.0005260704732695, 1.6057306006550789, -0.3576303580775857, 192508, 0.2749192644841969, -0.15085157752037048, 1011.3400268554688, 24.0, 1, 0.0, -1.6516879709309265e-06, -8.258439854654632e-07, 0.003478949183956494
334277.189, 5.5712843, 67.1, 369.2, 65.1, 370.1, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3839.6, 3851.0, 3862.5, 3868.3, 5647, 813, 2169, 48, 64.22512817382812, 0.0, -0.10099746093750639, 0, 0, 47.427974700927734, 29, 42, 48, 21, 318.5436706542969, 43.45656, 80.38789, 0.0, -0.2767292559146881, -0.046220529824495316, 0.9988548558786374, 1.5819129925221205, -0.2880440689623356, 192508, 0.3325115740299225, -0.15085157752037048, 1011.3400268554688, 24.0, 1, 0.0, -1.6516842061985552e-06, -8.258421030992776e-07, 0.0028611853306420585
334377.195, 5.572951, 66.3, 369.4, 65.2, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3839.7, 3849.9, 3865.1, 3869.1, 5647, 813, 2168, 48, 64.49799346923828, 0.0, -0.10099746093750639, 0, 0, 47.440547943115234, 29, 42, 48, 21, 318.57220458984375, 43.456556666666664, 80.38789333333334, 0.0, -0.15752190351486206, 0.01772332191467285, 0.9986620795107033, 1.537127399817109, -0.29249480087310076, 192510, 0.23666001576930285, -0.13367247581481934, 1011.3400268554688, 24.0, 1, 0.0, -1.6516949439153438e-06, -8.258474719576719e-07, 0.0013655746036284153
334477.198, 5.574617666666667, 66.3, 369.4, 65.2, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3839.7, 3849.9, 3865.1, 3869.1, 5647, 814, 2164, 48, 64.74626922607422, 0.0, -0.11783037109374561, 0, 0, 47.46433639526367, 29, 42, 48, 21, 318.6219482421875, 43.456556666666664, 80.38789333333334, 0.0, -0.14629527926445007, -0.02858186699450016, 1.0063587464809902, 1.5035521667450666, -0.3465954721905291, 192510, 0.19831833872012794, -0.13367247581481934, 1011.3400268554688, 24.0, 1, 0.0, -1.6516970227272549e-06, -8.258485113636274e-07, 0.0016581998199736202
334577.311, 5.5762843166666665, 67.4, 369.2, 64.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3840.9, 3852.2, 3862.7, 3868.3, 5647, 814, 2174, 48, 64.6046371459961, 0.0, -0.11783037109374561, 0, 0, 47.45307540893555, 29, 42, 48, 21, 318.6620178222656, 43.456556666666664, 80.38789333333334, 0.0, -0.16541655361652374, -0.030006878077983856, 1.0052047130650823, 1.5693627577275038, -0.49932741187512875, 192510, 0.05958891729824245, -0.12794484198093414, 1011.3400268554688, 24.0, 1, 0.0, -1.6516976119977253e-06, -8.258488059988627e-07, 0.0009754120068024059
334677.692, 5.577950966666667, 67.4, 369.2, 64.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3840.9, 3852.2, 3862.7, 3868.3, 5647, 814, 2160, 48, 64.87954711914062, 0.0, -0.11783037109374561, 0, 0, 47.46296691894531, 29, 42, 48, 21, 318.6693420410156, 43.456556666666664, 80.38789333333334, 0.0, -0.2655643820762634, -0.1266811490058899, 1.0034676842490224, 1.6162315271794796, -0.5376297924667597, 192510, 0.06579727318603545, -0.13939820230007172, 1011.3400268554688, 24.0, 1, 0.0, -1.6517003619321455e-06, -8.258501809660728e-07, 0.0024385340769486757
334777.724, 5.5796175833333335, 67.9, 369.3, 65.8, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3837.4, 3850.0, 3864.6, 3865.7, 5647, 813, 2172, 48, 64.73031616210938, 0.0, -0.14307973632811866, 0, 0, 47.47016525268555, 29, 42, 48, 21, 318.6446533203125, 43.456556666666664, 80.38789333333334, 0.0, -0.3128409683704376, -0.17571155726909637, 1.005218906383145, 1.6878248155117035, -0.4578318390995264, 192510, 0.13810638478025794, -0.13939820230007172, 1011.3400268554688, 24.0, 1, 0.0, -1.651788282816494e-06, -8.25894141408247e-07, 0.0034466449523900358
334877.949, 5.58129915, 67.9, 369.3, 65.8, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3837.4, 3850.0, 3864.6, 3865.7, 5647, 814, 2157, 48, 64.4659194946289, 0.0, -0.14307973632811866, 0, 0, 47.48786544799805, 29, 42, 48, 21, 318.6446533203125, 43.456556666666664, 80.38789333333334, 0.0, -0.34588101506233215, -0.12110594660043716, 0.9995053181468407, 1.676381304860115, -0.38445589039474726, 192510, 0.20428836112841964, -0.13939820230007172, 1011.3400268554688, 24.0, 1, 0.0, -1.651890456972336e-06, -8.25945228486168e-07, 0.0029916127343429188
334978.18, 5.582951066666667, 66.0, 369.2, 63.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3837.8, 3850.4, 3862.2, 3865.9, 5647, 814, 2154, 49, 64.62620544433594, 0.0, -0.1683291015625059, 0, 0, 47.490901947021484, 29, 42, 48, 21, 318.6450500488281, 43.456556666666664, 80.38789333333334, 0.0, -0.31818878650665283, -0.0012950049713253975, 1.0031243226093132, 1.5625412855297327, -0.25545205688104033, 192510, 0.2757945363409817, -0.13939820230007172, 1011.3400268554688, 24.0, 1, 0.0, -1.6519782834767448e-06, -8.259891417383724e-07, 0.0031868873417583645
335078.398, 5.584639966666667, 66.0, 369.2, 63.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3837.8, 3850.4, 3862.2, 3865.9, 5647, 814, 2166, 49, 64.75926208496094, 0.0, -0.1683291015625059, 0, 0, 47.50235366821289, 29, 42, 48, 21, 318.7144470214844, 43.456556666666664, 80.38789333333334, 0.0, -0.19101011753082275, 0.06922581791877747, 1.0038504177641796, 1.5002919808030128, -0.25545205688104033, 192510, 0.247732512652874, -0.12794484198093414, 1011.3400268554688, 24.0, 1, 0.0, -1.651996000544114e-06, -8.25998000272057e-07, 0.0005528333249593438
335178.541, 5.586302033333333, 67.5, 369.3, 63.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3838.1, 3850.4, 3863.5, 3865.9, 5647, 814, 2163, 48, 64.7759780883789, 0.0, -0.05049873046874609, 0, 0, 47.50938034057617, 29, 42, 48, 21, 318.7144470214844, 43.456556666666664, 80.38789333333334, 0.0, -0.10568106174468994, -0.014910005033016205, 0.9966278659458918, 1.5110116191208363, -0.4335220232605934, 192510, 0.09641961171291769, -0.12794484198093414, 1011.3400268554688, 24.0, 1, 0.0, -1.6519952309408716e-06, -8.259976154704358e-07, 0.00019511755320528475
335278.695, 5.58796765, 67.5, 369.3, 66.3, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3838.1, 3850.1, 3863.5, 3866.2, 5647, 814, 2155, 48, 64.74466705322266, 0.0, -0.05049873046874609, 0, 0, 47.514923095703125, 29, 42, 48, 21, 318.9326171875, 43.456556666666664, 80.38789333333334, 0.0, -0.1587231308221817, -0.1149652898311615, 1.0081801574893683, 1.578183000907302, -0.5387948043644428, 192510, 0.07005024212412536, -0.13367247581481934, 1011.3400268554688, 24.0, 1, 0.0, -1.6519924309010797e-06, -9.911954585406478e-07, -0.0010406251866234874
335378.71, 5.589635916666667, 65.6, 369.2, 64.2, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3842.0, 3848.4, 3865.5, 3870.2, 5647, 813, 2157, 47, 64.58940887451172, 0.0, -0.1683291015625059, 0, 0, 47.52649688720703, 29, 42, 48, 21, 318.9684753417969, 43.456556666666664, 80.38789333333334, 0.0, -0.2856519818305969, -0.14392592012882233, 1.0053449935990857, 1.6652414426207542, -0.5198247944936156, 192510, 0.07783995196223259, -0.16230303049087524, 1011.3400268554688, 24.0, 1, 0.0, -1.6519901221034792e-06, -9.911940732620876e-07, 0.0014633771234945387
335478.724, 5.591301033333333, 65.6, 369.2, 64.2, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3842.0, 3848.4, 3865.5, 3870.2, 5647, 814, 2156, 47, 64.4696273803711, 0.0, -0.1683291015625059, 0, 0, 47.52518081665039, 29, 42, 48, 21, 318.9684753417969, 43.456556666666664, 80.38789333333334, 0.0, -0.3436829149723053, -0.16191205382347107, 1.0022596967815744, 1.7139382604509592, -0.4343091999180615, 192510, 0.20054727466776967, -0.16230303049087524, 1011.3400268554688, 24.0, 1, 0.0, -1.6519877969379503e-06, -9.911926781627703e-07, 0.002211322318631995
335578.932, 5.5929822, 67.4, 369.1, 65.0, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3839.9, 3851.7, 3867.0, 3868.9, 5647, 813, 2172, 48, 64.72604370117188, 0.0, -0.23566074218750543, 0, 0, 47.54888916015625, 29, 42, 48, 21, 318.9426574707031, 43.456556666666664, 80.38789333333334, 0.0, -0.3453178405761719, -0.09128651022911072, 1.002149358315813, 1.6731219682842493, -0.3156587420962751, 192510, 0.3051474904641509, -0.21384219825267792, 1011.3400268554688, 24.0, 1, 0.0, -1.6519258549731415e-06, -9.911555129838848e-07, 0.0022437576307204696
335678.973, 5.59464955, 67.4, 369.1, 65.0, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3839.9, 3851.7, 3867.0, 3868.9, 5647, 813, 2167, 48, 64.74137878417969, 0.0, -0.23566074218750543, 0, 0, 47.555519104003906, 29, 42, 48, 21, 318.8855895996094, 43.456556666666664, 80.38789333333334, 0.0, -0.3004422187805176, -0.018522242084145546, 1.0005611649103971, 1.6101634427905083, -0.2691270913928747, 192510, 0.30992557341232896, -0.23101937770843506, 1011.3400268554688, 24.0, 1, 0.0, -1.6519233662574543e-06, -9.911540197544725e-07, 0.0035769995295883966
335779.002, 5.5963167, 65.0, 369.2, 63.6, 369.8, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3844.0, 3852.5, 3862.9, 3868.2, 5647, 813, 2165, 47, 64.6307373046875, 0.0, -0.23566074218750543, 0, 0, 47.56439971923828, 29, 42, 48, 21, 318.8810119628906, 43.456556666666664, 80.38789333333334, 0.0, -0.19509553909301758, 0.0015612682327628136, 1.0037232611886586, 1.5870605763047934, -0.2836059182882309, 192510, 0.26903246669098735, -0.2653794288635254, 1011.3400268554688, 24.0, 1, 0.0, -1.6517529561901666e-06, -9.910517737141e-07, 0.0009429298673689128
335879.169, 5.59798615, 65.0, 369.2, 63.6, 369.8, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3844.0, 3852.5, 3862.9, 3868.2, 5647, 813, 2174, 47, 64.14539337158203, 0.0, -0.14307973632811866, 0, 0, 47.55881881713867, 29, 42, 48, 21, 318.9507141113281, 43.456556666666664, 80.38789333333334, 0.0, -0.2077384889125824, -0.05700601637363434, 1.0008610716653525, 1.5332708526402712, -0.4436645437963307, 192510, 0.18380090547725558, -0.2940099835395813, 1011.3400268554688, 24.0, 1, 0.0, -1.8168681834450445e-06, -9.910190091518425e-07, 0.0007478162053766994
335979.399, 5.59965665, 67.1, 369.1, 65.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3843.3, 3848.7, 3861.5, 3868.3, 5647, 813, 2169, 47, 64.53141021728516, 0.0, -0.14307973632811866, 0, 0, 47.58323287963867, 29, 42, 48, 21, 319.083740234375, 43.456556666666664, 80.38789333333334, 0.0, -0.23262235522270203, -0.13978366553783417, 1.0032028719311945, 1.6013555154204369, -0.48717361874878407, 192510, 0.20694685075432062, -0.3054633140563965, 1011.3400268554688, 24.0, 1, 0.0, -1.8168521226729303e-06, -9.910102487306892e-07, 0.0005527288309557294
336079.404, 5.6013234, 67.1, 369.1, 65.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3843.3, 3848.7, 3861.5, 3868.3, 5647, 813, 2178, 49, 64.70613861083984, 0.0, -0.328241748046878, 0, 0, 47.58699035644531, 29, 42, 48, 21, 319.2923278808594, 43.456556666666664, 80.38789333333334, 0.0, -0.2678195536136627, -0.1194794550538063, 1.0045258641607535, 1.3294470682740211, -0.42786901351064444, 192510, 0.1922728952486068, -0.3398215174674988, 1011.3400268554688, 24.0, 1, 0.0, -1.816851546507009e-06, -9.910099344583687e-07, -0.0007152959073410696
336179.414, 5.602983533333333, 67.0, 369.1, 65.9, 370.0, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 3842.3, 3848.7, 3865.3, 3868.3, 5647, 813, 2176, 49, 64.7569580078125, 0.0, -0.328241748046878, 0, 0, 47.57563400268555, 29, 42, 48, 21, 319.5436706542969, 43.456555, 80.38789666666666, 0.0, -0.3026772737503052, -0.060516346246004105, 1.0006314509991598, 0.6636505722999573, -0.31098417565226555, 192512, 0.19306313758715987, -0.3455491364002228, 1011.3400268554688, 24.0, 1, 0.0, -1.6516864814043276e-06, -9.910118888425967e-07, -0.0013655676070639655
336280.164, 5.6046510666666665, 67.0, 369.1, 64.5, 369.8, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3842.3, 3848.7, 3865.3, 3868.3, 5647, 813, 2183, 48, 64.73228454589844, 14.199511727371215, -0.1683291015625059, 0, 0, 47.573944091796875, 29, 42, 48, 21, 319.7272033691406, 43.456555, 80.38789666666666, 0.0, -0.2813026010990143, -0.04162081703543663, 1.0017070323076938, 0.2617899742908776, -0.29780259635299444, 192512, 0.20557812368497252, -0.3684520721435547, 1011.3400268554688, 24.0, 1, 0.0, -1.6516851555642307e-06, -9.910110933385386e-07, -0.000812837208867209
336380.165, 5.606336083333333, 67.4, 369.1, 65.8, 369.7, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3836.6, 3849.6, 3861.4, 3866.4, 5647, 814, 2181, 48, 64.80358123779297, 14.636935790176391, -0.1683291015625059, 0, 0, 47.59122848510742, 29, 42, 48, 21, 319.87451171875, 43.456555, 80.38789666666666, 0.0, -0.26870471239089966, -0.04290862753987312, 1.0002054570282635, 0.13058966654352844, -0.28737272461876273, 192512, 0.21025957795791328, -0.3627263307571411, 1011.3400268554688, 24.0, 1, 0.0, -1.6516849918804157e-06, -9.910109951282494e-07, -0.000650269702651311
336480.181, 5.608003016666666, 67.4, 369.1, 65.8, 369.7, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3836.6, 3849.6, 3861.4, 3866.4, 5647, 813, 2177, 49, 64.73983764648438, 14.872291150741578, -0.23566074218750543, 0, 0, 47.60679244995117, 29, 42, 48, 21, 319.97857666015625, 43.456555, 80.38789666666666, 0.0, -0.2743493616580963, -0.07349592447280884, 1.007268674269121, -0.16283151414245367, -0.3356574671342969, 192512, 0.2824978935532272, -0.3684520721435547, 1011.3400268554688, 24.0, 1, 0.0, -1.651684189830191e-06, -9.910105138981148e-07, -0.0002275942854092218
336580.398, 5.6096733, 65.8, 369.1, 64.8, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3838.9, 3850.8, 3864.3, 3866.2, 5647, 814, 2188, 49, 64.89510345458984, 14.872291150741578, -0.23566074218750543, 0, 0, 47.619258880615234, 29, 42, 48, 21, 320.0734558105469, 43.456555, 80.38789666666666, 0.0, -0.23977667093276978, -0.11633764952421188, 1.0036892361111112, -0.18478890415281057, -0.29466458642855287, 192512, 0.30712577048689127, -0.3627263307571411, 1011.3400268554688, 24.0, 1, 0.0, -1.651678068084753e-06, -9.910068408508517e-07, 0.0003576468372110934
336683.322, 5.611339683333333, 65.8, 369.1, 64.8, 369.9, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3838.9, 3850.8, 3864.3, 3866.2, 5647, 814, 2179, 48, 64.71075439453125, 14.872291150741578, -0.23566074218750543, 0, 0, 47.62479782104492, 29, 42, 48, 21, 320.17059326171875, 43.456555, 80.38789666666666, 0.0, -0.20751959085464478, -0.0976092517375946, 1.0025530901645423, -0.18075538356788456, -0.24900611070916057, 192512, 0.2849900401197374, -0.3627263307571411, 1011.3400268554688, 24.0, 1, 0.0, -1.6516803105370394e-06, -9.910081863222238e-07, 0.00035764732278148595
336789.979, 5.613166316666667, 67.3, 369.2, 65.6, 369.8, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3835.9, 3849.0, 3859.9, 3864.1, 5647, 814, 2178, 48, 64.9188003540039, 14.872291150741578, -0.23566074218750543, 0, 0, 47.630584716796875, 29, 42, 48, 21, 320.2288513183594, 43.456555, 80.38789666666666, 0.0, -0.24508468806743622, -0.02037222497165203, 1.0046800463692978, -0.1677863581571728, -0.2227063891477883, 192512, 0.226221464574337, -0.3741796910762787, 1011.3400268554688, 24.0, 1, 0.0, -1.6517434618030995e-06, -9.910460770818597e-07, -0.0008453805389986455
336895.754, 5.614929233333333, 67.3, 369.2, 65.6, 369.8, 89, 89, 100, 100, 27, 27, 28, 28, 27, 27, 28, 28, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 27, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 27, 27, 27, 27, 27, 27, 27, 3835.9, 3849.0, 3859.9, 3864.1, 5647, 814, 2179, 49, 64.78604888916016, 15.087969454345703, -0.23566074218750543, 0, 0, 47.648433685302734, 29, 42, 48, 21, 320.3005676269531, 43.456555, 80.38789666666666, 0.0, -0.2618998885154724, 0.022278549149632454, 0.9988203447285534, -0.17295354371890426, -0.2617280501872301, 192512, 0.20260733272880316, -0.3799054026603699, 1011.3400268554688, 24.0, 1, 0.0, -1.6518169479319446e-06, -9.910901687591667e-07, -0.0014632237211723252
